#
# MD1: a minimal molecular dynamics program
#    modified version (10/08/2010)
#
# Direct sampling of S(k)
#  Input sample: ../Task2/Step1_Startup/sampleT94.4.dat
#          (positions, velocities, accelerations read from file)
# Output sample: ../Task2/Step1_Startup/sample22.dat
# Number of steps:    9000, time step: 0.0046, total time:     41.4000
# Number of atoms:   864
# Box size:   10.228800   10.228800   10.228800, Volume:       1070.222
# Density:    0.807309 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
   7074      0.766068      1.149102     -4.956520     -3.807418      0.503841
   7075      0.765649      1.148473     -4.955891     -3.807418      0.503227
   7076      0.765195      1.147793     -4.955211     -3.807419      0.503417
   7077      0.764711      1.147067     -4.954482     -3.807416      0.503627
   7078      0.764223      1.146334     -4.953743     -3.807408      0.503824
   7079      0.763813      1.145720     -4.953112     -3.807392      0.503005
   7080      0.763632      1.145448     -4.952820     -3.807372      0.501489
   7081      0.763860      1.145790     -4.953145     -3.807355      0.497668
   7082      0.764655      1.146983     -4.954329     -3.807346      0.491374
   7083      0.766099      1.149148     -4.956496     -3.807348      0.481023
   7084      0.768153      1.152229     -4.959591     -3.807362      0.468344
   7085      0.770663      1.155994     -4.963378     -3.807384      0.453879
   7086      0.773370      1.160055     -4.967470     -3.807414      0.438736
   7087      0.775958      1.163937     -4.971383     -3.807446      0.424228
   7088      0.778115      1.167172     -4.974642     -3.807470      0.412190
   7089      0.779602      1.169403     -4.976885     -3.807482      0.403789
   7090      0.780302      1.170452     -4.977932     -3.807479      0.399526
   7091      0.780236      1.170354     -4.977820     -3.807466      0.399939
   7092      0.779551      1.169327     -4.976774     -3.807447      0.404178
   7093      0.778445      1.167668     -4.975100     -3.807432      0.410788
   7094      0.777106      1.165659     -4.973081     -3.807422      0.419427
   7095      0.775707      1.163561     -4.970968     -3.807407      0.429132
   7096      0.774455      1.161683     -4.969068     -3.807385      0.438789
   7097      0.773610      1.160415     -4.967783     -3.807368      0.447227
   7098      0.773342      1.160013     -4.967394     -3.807382      0.453399
   7099      0.773515      1.160272     -4.967701     -3.807429      0.457836
   7100      0.773674      1.160511     -4.967987     -3.807476      0.462485
   7101      0.773323      1.159984     -4.967478     -3.807495      0.470566
   7102      0.772195      1.158293     -4.965778     -3.807485      0.482725
   7103      0.770306      1.155459     -4.962922     -3.807463      0.498843
   7104      0.767826      1.151739     -4.959179     -3.807439      0.518298
   7105      0.764973      1.147459     -4.954877     -3.807418      0.539713
   7106      0.761953      1.142929     -4.950331     -3.807402      0.561774
   7107      0.758960      1.138439     -4.945825     -3.807385      0.583815
   7108      0.756175      1.134263     -4.941635     -3.807372      0.604497
   7109      0.753760      1.130640     -4.938003     -3.807363      0.622424
   7110      0.751816      1.127724     -4.935087     -3.807363      0.638107
   7111      0.750385      1.125577     -4.932942     -3.807365      0.649964
   7112      0.749459      1.124188     -4.931558     -3.807370      0.659347
   7113      0.749005      1.123508     -4.930882     -3.807374      0.665303
   7114      0.749004      1.123505     -4.930878     -3.807372      0.667781
   7115      0.749469      1.124204     -4.931570     -3.807366      0.667167
   7116      0.750464      1.125696     -4.933054     -3.807358      0.663050
   7117      0.752058      1.128087     -4.935441     -3.807354      0.654891
   7118      0.754275      1.131413     -4.938774     -3.807361      0.643477
   7119      0.757034      1.135550     -4.942930     -3.807380      0.628968
   7120      0.760118      1.140176     -4.947585     -3.807409      0.612701
   7121      0.763213      1.144819     -4.952259     -3.807440      0.596125
   7122      0.765985      1.148978     -4.956444     -3.807466      0.580784
   7123      0.768176      1.152263     -4.959739     -3.807476      0.568838
   7124      0.769675      1.154513     -4.961982     -3.807469      0.559935
   7125      0.770528      1.155791     -4.963243     -3.807452      0.554219
   7126      0.770867      1.156300     -4.963739     -3.807438      0.552705
   7127      0.770810      1.156215     -4.963651     -3.807436      0.552962
   7128      0.770379      1.155568     -4.963014     -3.807446      0.555519
   7129      0.769503      1.154255     -4.961714     -3.807459      0.561503
   7130      0.768091      1.152136     -4.959600     -3.807464      0.570067
   7131      0.766123      1.149185     -4.956641     -3.807456      0.581519
   7132      0.763712      1.145568     -4.953005     -3.807437      0.596113
   7133      0.761070      1.141605     -4.949021     -3.807416      0.612049
   7134      0.758444      1.137666     -4.945063     -3.807397      0.628167
   7135      0.756039      1.134058     -4.941447     -3.807389      0.643521
   7136      0.753965      1.130947     -4.938336     -3.807389      0.656877
   7137      0.752220      1.128330     -4.935733     -3.807403      0.669080
   7138      0.750687      1.126031     -4.933456     -3.807425      0.679712
   7139      0.749161      1.123742     -4.931192     -3.807450      0.690417
   7140      0.747407      1.121110     -4.928579     -3.807469      0.702245
   7141      0.745239      1.117858     -4.925334     -3.807475      0.714917
   7142      0.742586      1.113879     -4.921349     -3.807470      0.729511
   7143      0.739510      1.109265     -4.916715     -3.807451      0.745947
   7144      0.736204      1.104306     -4.911728     -3.807423      0.762653
   7145      0.732978      1.099468     -4.906853     -3.807385      0.778012
   7146      0.730231      1.095347     -4.902693     -3.807346      0.790151
   7147      0.728394      1.092591     -4.899900     -3.807308      0.798053
   7148      0.727848      1.091772     -4.899056     -3.807283      0.798218
   7149      0.728832      1.093248     -4.900527     -3.807279      0.789926
   7150      0.731375      1.097063     -4.904358     -3.807295      0.773794
   7151      0.735287      1.102930     -4.910258     -3.807329      0.750230
   7152      0.740190      1.110285     -4.917656     -3.807371      0.721393
   7153      0.745571      1.118356     -4.925778     -3.807422      0.690226
   7154      0.750852      1.126278     -4.933749     -3.807470      0.659621
   7155      0.755500      1.133250     -4.940755     -3.807505      0.632367
   7156      0.759119      1.138678     -4.946196     -3.807518      0.610823
   7157      0.761530      1.142295     -4.949803     -3.807508      0.594902
   7158      0.762786      1.144179     -4.951661     -3.807482      0.585058
   7159      0.763119      1.144678     -4.952126     -3.807448      0.581019
   7160      0.762850      1.144274     -4.951690     -3.807416      0.580511
   7161      0.762299      1.143448     -4.950840     -3.807392      0.581288
   7162      0.761722      1.142583     -4.949964     -3.807381      0.583604
   7163      0.761280      1.141920     -4.949297     -3.807377      0.584713
   7164      0.761055      1.141582     -4.948960     -3.807378      0.586171
   7165      0.761056      1.141584     -4.948967     -3.807383      0.586445
   7166      0.761219      1.141828     -4.949227     -3.807398      0.586594
   7167      0.761408      1.142112     -4.949531     -3.807419      0.586498
   7168      0.761445      1.142168     -4.949609     -3.807440      0.587292
   7169      0.761152      1.141728     -4.949187     -3.807459      0.589557
   7170      0.760409      1.140613     -4.948076     -3.807463      0.594569
   7171      0.759214      1.138822     -4.946274     -3.807452      0.601176
   7172      0.757707      1.136560     -4.943991     -3.807431      0.608582
   7173      0.756128      1.134192     -4.941603     -3.807412      0.616527
   7174      0.754739      1.132109     -4.939505     -3.807396      0.623456
   7175      0.753748      1.130621     -4.938008     -3.807387      0.627392
   7176      0.753271      1.129906     -4.937293     -3.807387      0.628080
   7177      0.753349      1.130023     -4.937413     -3.807390      0.625858
   7178      0.753958      1.130938     -4.938334     -3.807397      0.620738
   7179      0.755017      1.132525     -4.939936     -3.807411      0.612842
   7180      0.756399      1.134598     -4.942022     -3.807425      0.603356
   7181      0.757981      1.136971     -4.944405     -3.807433      0.593148
   7182      0.759682      1.139523     -4.946959     -3.807435      0.581590
   7183      0.761469      1.142203     -4.949640     -3.807437      0.569827
   7184      0.763315      1.144972     -4.952414     -3.807442      0.558266
   7185      0.765159      1.147739     -4.955188     -3.807449      0.546379
   7186      0.766919      1.150378     -4.957832     -3.807453      0.535152
   7187      0.768534      1.152802     -4.960251     -3.807450      0.524960
   7188      0.770008      1.155012     -4.962453     -3.807441      0.515851
   7189      0.771398      1.157098     -4.964525     -3.807428      0.507407
   7190      0.772782      1.159173     -4.966591     -3.807418      0.499356
   7191      0.774224      1.161336     -4.968747     -3.807411      0.491473
   7192      0.775758      1.163637     -4.971042     -3.807406      0.482887
   7193      0.777401      1.166101     -4.973500     -3.807399      0.474389
   7194      0.779164      1.168746     -4.976141     -3.807395      0.465454
   7195      0.781030      1.171544     -4.978944     -3.807400      0.455968
   7196      0.782924      1.174386     -4.981798     -3.807411      0.446719
   7197      0.784697      1.177045     -4.984475     -3.807430      0.438911
   7198      0.786135      1.179202     -4.986654     -3.807452      0.433132
   7199      0.787022      1.180533     -4.987998     -3.807465      0.429368
   7200      0.787199      1.180799     -4.988271     -3.807472      0.430046
   7201      0.786586      1.179880     -4.987353     -3.807474      0.434864
   7202      0.785171      1.177757     -4.985228     -3.807470      0.443718
   7203      0.782982      1.174473     -4.981938     -3.807465      0.456956
   7204      0.780082      1.170123     -4.977576     -3.807453      0.473666
   7205      0.776622      1.164932     -4.972361     -3.807429      0.492916
   7206      0.772871      1.159307     -4.966703     -3.807397      0.514153
   7207      0.769178      1.153766     -4.961131     -3.807365      0.534830
   7208      0.765877      1.148816     -4.956161     -3.807345      0.552602
